id,rle_mask
8077c06f68,85 17 185 18 286 18 387 18 487 19 589 18 690 18 792 17 894 16 996 15 1098 14 1199 14 1301 13 1402 13 1504 12 1606 11 1708 10 1810 9 1911 9 2012 9 2113 9 2214 9 2315 9 2416 9 2518 8 2619 8 2721 7 2822 7 2924 6 3025 6 3126 6 3228 5 3329 5 3430 5 3532 4 3634 3 3736 2 4847 2 4946 4 5047 4 5147 5 5248 5 5348 6 5449 6 5549 7 5649 8 5748 10 5848 11 5948 12 6047 14 6146 16 6246 17 6345 19 6445 20 6545 21 6645 22 6745 23 6844 25 6944 26 7042 29 7141 31 7240 33 7338 36 7437 38 7536 40 7635 42 7734 44 7834 45 7934 46 8034 47 8135 47 8235 48 8336 48 8436 49 8537 49 8638 49 8738 50 8840 49 8941 49 9042 49 9144 48 9247 46 9349 45 9451 44 9553 43 9654 43 9756 42 9858 41 9960 40 10061 40 10162 40
ee3aad7ba7,7207 2 7306 8 7406 19 7506 24 7606 27 7707 30 7807 35 7907 41 8007 48 8056 25 8107 75 8207 76 8307 77 8407 78 8507 79 8607 80 8707 81 8807 82 8907 83 9007 84 9107 85 9208 85 9308 86 9408 87 9509 87 9609 88 9710 88 9810 89 9911 89 10011 90 10112 90
eecee83e14,
eefde17753,1 2220 2223 97 2324 96 2425 95 2526 94 2627 93 2728 92 2829 91 2930 91 3031 90 3132 90 3233 89 3334 88 3435 88 3536 87 3637 87 3738 86 3839 86 3940 85 4041 85 4142 85 4243 85 4344 85 4445 84 4546 84 4647 84 4748 84 4849 84 4950 85 5051 85 5152 86 5253 87 5354 88 5455 89 5556 90 5657 91 5758 92 5859 92 5960 92 6061 92 6162 92 6263 91 6364 90 6465 86 6566 83 6667 80 6768 77 6869 74 6970 72 7071 70 7172 69 7273 68 7374 67 7475 66 7576 65 7677 64 7778 63 7879 62 7980 61 8081 61 8182 60 8283 60 8384 59 8485 59 8586 58 8687 57 8788 57 8889 56 8990 56 9091 56 9192 56 9293 56 9394 56 9495 56 9596 57 9697 57 9798 57 9899 58 10000 58 10101 58
7e94eb71be,
0c45122390,
ed5f2675bf,
7d561f388e,
7d6ec23f08,
7df490b209,4641 6 4732 16 4815 34 4859 16 4890 5312
7e37c5b66e,7273 2 7374 5 7475 6 7576 6 7677 7 7778 8 7879 9 7980 10 8081 11 8182 13 8283 14 8384 18 8485 24 8586 28 8687 30 8788 33 8889 35 8990 37 9091 40 9192 43 9293 45 9394 48 9495 51 9596 53 9697 54 9798 55 9899 56 10000 56 10101 57
ec228a0784,
1ec85530b6,1 2626 2661 29 2700 28 2816 13
ec218a2c03,1 404 407 99 510 97 612 96 714 95 815 95 917 94 1019 93 1121 92 1222 92 1324 91 1425 91 1527 90 1628 90 1729 90 1830 90 1931 90 2032 90 2133 90 2235 89 2336 89 2438 88 2540 87 2642 86 2744 85 2845 85 2947 84 3049 83 3151 82 3253 81 3355 80 3456 80 3558 79 3660 78 3761 78 3863 77 3964 77 4066 76 4167 76 4268 76 4368 77 4469 77 4569 78 4670 78 4770 79 4870 80 4971 80 5071 81 5172 81 5272 82 5372 83 5473 83 5573 84 5673 85 5774 85 5874 86 5974 87 6074 88 6175 88 6275 89 6375 90 6476 90 6576 91 6677 91 6778 91 6878 92 6979 92 7080 92 7181 92 7281 93 7382 93 7482 94 7582 95 7682 96 7782 97 7881 2321
7cdc7ed0b9,1 48 102 48 203 47 304 47 405 46 506 45 607 43 708 42 809 41 910 40 1011 39 1112 38 1213 37 1314 36 1415 35 1516 34 1617 33 1718 32 1819 30 1920 29 2021 28 2122 26 2223 25 2324 23 2425 21 2526 19 2627 17 2728 16 2829 14 2930 12 3031 10 3132 9 3233 7 3334 6 3435 4 3536 3
7cf26c9dea,
7d2ad19738,1 27 102 26 203 26 304 26 405 26 506 25 607 24 708 23 809 21 910 19 1011 16 1112 13 1213 10 1314 7 1415 4 1516 2
eb4bc6e2d6,1 3232 3237 97 3342 93 3446 90 3550 87 3654 84 3758 81 3861 79 3966 75 4070 72 4174 69 4277 67 4380 65 4483 63 4585 62 4688 60 4789 60 4891 59 4993 58 5095 57 5197 56 5299 55 5401 54 5502 54 5604 53 5706 52 5808 51 5910 50 6012 49 6114 48 6215 48 6317 47 6418 47 6519 47 6620 47 6719 49 6820 49 6922 48 7023 48 7125 47 7228 45 7332 42 7438 37 7543 33 7648 29 7753 25 7857 22 7962 18 8066 15 8171 11 8276 7 8380 4
7c1758ce19,1 1513 1516 97 1617 95 1718 94 1819 92 1920 91 2021 89 2122 87 2223 86 2324 84 2425 83 2526 81 2627 80 2728 78 2829 76 2930 74 3031 73 3132 71 3233 70 3334 69 3435 68 3536 67 3637 65 3738 64 3839 62 3940 60 4041 59 4142 58 4243 56 4344 55 4445 54 4546 53 4647 52 4748 51 4849 50 4950 49 5051 48 5152 47 5253 46 5354 46 5455 45 5556 45 5657 44 5758 44 5859 44 5960 43 6061 43 6162 42 6263 41 6364 41 6465 40 6566 39 6667 38 6768 37 6869 35 6970 34 7071 33 7172 32 7273 31 7374 30 7475 29 7576 28 7677 26 7778 25 7879 24 7980 23 8081 22 8182 21 8283 20 8384 19 8485 18 8586 17 8687 16 8788 15 8889 14 8990 14 9091 13 9192 12 9293 12 9394 11 9495 10 9596 8 9697 6 9798 4 9899 3 10000 3 10101 2
eb46ed5de8,
4030fcfc51,931 4 1030 8 1053 1 1060 3 1129 38 1224 48 1324 53 1424 55 1516 65 1617 67 1718 68 1819 70 1920 73 2021 76 2122 80 2223 82 2324 85 2425 87 2526 88 2627 88 2728 89 2829 89 2930 90 3031 90 3132 91 3233 91 3334 93 3435 93 3536 94 3632 2 3637 99 3738 99 3839 6363
eb2313684f,48 54 148 55 249 55 349 56 449 57 548 59 648 60 747 62 846 64 946 65 1046 66 1145 68 1246 68 1346 69 1446 70 1546 71 1645 73 1744 75 1843 77 1942 79 2042 80 2142 81 2241 83 2341 84 2441 85 2540 87 2640 88 2740 89 2841 89 2941 90 3042 90 3143 90 3244 90 3345 90 3446 90 3546 91 3647 91 3747 92 3847 93 3947 94 4047 95 4148 95 4249 95 4350 95 4452 94 4553 94 4654 94 4755 94 4855 95 4956 95 5055 97 5155 5047
7bf1f7ff2c,
ea9ad92591,4823 9 4840 4 4922 24 5019 28 5118 31 5215 35 5315 38 5414 41 5515 41 5615 42 5716 42 5817 42 5918 42 6018 43 6119 43 6219 43 6319 42 6420 42 6520 43 6621 36 6660 4 6722 34 6761 3 6823 33 6862 2 6924 34 7026 33 7128 32 7230 30 7332 28 7434 26 7536 23 7638 21 7741 1 7744 13
1e6cc68c5f,1 7 102 7 203 6 304 6 405 5 506 3 607 2 708 2 809 2 910 1 1011 1
1e7e6a7b31,90 12 190 13 291 13 390 15 489 17 588 19 686 22 781 28 874 36 967 44 1062 50 1159 54 1257 57 1356 59 1453 63 1550 67 1646 72 1743 76 1840 80 1938 83 2037 85 2136 87 2236 88 2335 90 2434 92 2533 94 2631 7571
1e7f747bb7,
e8769e4043,9898 1 9998 2 10099 2 10199 3
e9032dee29,1910 1 2008 13 2107 15 2204 19 2292 4 2302 22 2390 35 2490 36 2568 6 2578 49 2667 61 2766 68 2865 71 2964 74 3065 75 3165 77 3265 79 3359 88 3452 6750
7b785380e9,58 15 159 15 260 15 362 14 463 14 565 13 666 13 767 13 868 13 970 12 1071 12 1172 13 1273 13 1374 13 1475 13 1577 13 1678 13 1779 14 1880 14 1982 14 2083 14 2184 14 2285 15 2386 15 2487 15 2588 16 2689 16 2790 16 2891 17 2992 17 3094 17 3195 18 3296 18 3397 19 3499 19 3600 20 3701 20 3802 21 3904 20 4005 20 4106 21 4207 21 4308 21 4409 21 4510 22 4611 22 4711 24 4812 24 4913 24 5014 24 5115 24 5215 25 5316 25 5416 27 5517 27 5617 28 5718 28 5818 29 5919 30 6020 30 6121 30 6222 30 6323 30 6424 30 6525 30 6626 30 6726 31 6827 31 6928 31 7029 31 7130 31 7231 30 7331 31 7432 31 7532 32 7632 33 7732 34 7833 34 7933 34 8033 35 8134 35 8235 35 8335 36 8436 37 8536 38 8637 39 8738 39 8838 40 8938 41 9039 41 9139 43 9239 44 9340 44 9440 45 9540 46 9641 47 9741 48 9841 50 9941 52 10042 52 10142 54
e67ad4fc61,
e7e1dca0aa,46 56 147 56 248 56 349 56 450 56 552 55 653 55 754 55 855 55 957 54 1058 54 1160 53 1261 53 1363 52 1464 52 1566 51 1667 51 1769 50 1870 50 1972 49 2073 49 2175 48 2276 48 2377 48 2479 47 2580 47 2682 46 2783 46 2885 45 2986 45 3088 44 3189 44 3291 43 3392 43 3493 43 3595 42 3696 42 3798 41 3899 41 4001 40 4102 40 4204 39 4305 39 4406 39 4508 38 4609 38 4711 37 4813 36 4914 36 5016 35 5118 34 5220 33 5322 32 5424 31 5526 30 5628 29 5730 28 5832 27 5934 26 6036 25 6138 24 6240 23 6342 22 6443 22 6545 21 6647 20 6749 19 6851 18 6953 17 7055 16 7156 16 7258 15 7360 14 7462 13 7563 13 7665 12 7766 12 7868 11 7969 11 8071 10 8173 9 8274 9 8376 8 8478 7 8579 7 8681 6 8783 5 8885 4 8986 4 9089 2
e8042ee36c,99 3 200 3 301 3 402 3 503 3 604 3 705 3 806 3 906 4 1007 4 1107 5 1207 6 1307 7 1407 8 1507 9 1608 9 1708 10 1808 11 1909 11 2009 12 2110 12 2210 13 2309 15 2409 16 2509 17 2610 17 2710 18 2810 19 2911 19 3011 20 3111 21 3212 21 3312 22 3413 22 3513 23 3613 24 3714 24 3814 25 3915 25 4015 26 4115 27 4214 29 4313 31 4412 33 4512 34 4612 35 4712 36 4812 37 4912 38 5012 39 5112 40 5212 41 5312 42 5412 43 5512 44 5612 45 5712 46 5811 48 5910 50 6009 52 6108 54 6207 56 6307 57 6406 59 6506 60 6605 62 6704 64 6803 66 6902 68 7001 69 7099 71 7199 71 7298 72 7396 75 7495 76 7593 79 7691 81 7789 84 7886 87 7984 90 8081 94 8182 93 8283 93 8384 93 8485 93 8586 93 8687 93 8788 92 8889 92 8990 92 9091 92 9192 92 9293 92 9394 91 9495 91 9596 91 9697 91 9798 91 9899 91 10000 91 10101 91
e84a489d0e,5758 7 5859 19 5880 11 5960 49 6061 60 6162 68 6263 82 6364 99 6465 3737
3f4a3d99ea,58 44 159 44 260 44 361 44 462 44 563 44 664 44 766 43 868 42 970 41 1072 40 1174 39 1276 38 1377 38 1478 38 1579 38 1680 38 1780 39 1881 39 1980 41 2079 43 2179 44 2278 46 2378 47 2478 48 2578 49 2679 49 2780 49 2881 49 2982 49 3083 49 3185 48 3287 47 3389 46 3491 45 3592 45 3694 44 3796 43 3897 43 3998 36 4099 32 4200 27 4299 25 4399 21 4500 17 4601 13 4702 10 4804 7 4906 5
e60cd100f1,4445 2 4546 7 4647 11 4748 14 4849 17 4950 21 5051 27 5152 33 5253 37 5354 42 5455 44 5556 47 5657 50 5758 54 5859 61 5960 65 6061 69 6162 80 6263 86 6361 3841
e61d5c8b3a,
0c9f8a7a42,4744 4 4843 6 4932 18 4996 15 5028 23 5094 58 5191 62 5288 66 5384 71 5478 4724
1e0b9a424b,1 2724 2728 96 2829 94 2930 92 3031 90 3132 88 3233 86 3334 84 3435 83 3536 81 3637 80 3738 79 3839 77 3940 76 4041 75 4142 75 4243 74 4344 73 4445 73 4546 72 4647 71 4748 69 4849 68 4950 67 5051 66 5152 65 5253 64 5354 63 5455 12 5475 42 5556 5 5578 40 5657 1 5680 38 5782 36 5884 34 5985 33 6087 31 6189 29 6291 27 6392 26 6494 25 6596 23 6698 22 6800 21 6901 21 7003 20 7105 19 7207 18 7308 18 7410 17 7511 17 7613 16 7715 15 7816 15 7918 14 8019 15 8121 14 8222 15 8323 15 8425 15 8527 15 8628 15 8730 16 8831 17 8933 17 9034 18 9136 17 9239 16 9341 16 9443 16 9544 17 9646 17 9748 17 9849 18 9950 18 10051 19 10152 19
e5fdf421a1,57 25 158 26 259 26 360 27 461 28 561 31 662 33 763 35 863 37 964 38 1064 41 1164 44 1263 51 1363 52 1464 52 1565 52 1667 51 1768 51 1869 51 1970 51 2071 51 2172 51 2273 51 2373 52 2474 52 2575 52 2676 52 2777 52 2878 52 2978 53 3079 53 3180 53 3281 53 3381 54 3482 54 3583 54 3683 55 3784 55 3885 55 3985 56 4086 56 4186 57 4287 57 4387 58 4488 58 4589 58 4689 59 4790 59 4891 59 4991 60 5092 60 5193 60 5294 60 5394 61 5495 61 5595 62 5696 62 5797 62 5897 63 5998 63 6098 64 6198 65 6299 65 6399 66 6499 67 6600 67 6700 68 6801 68 6901 69 7001 70 7101 71 7201 72 7301 73 7401 74 7502 74 7602 75 7702 76 7803 76 7904 76 8004 77 8105 77 8206 77 8307 77 8408 77 8509 77 8610 77 8711 77 8813 76 8915 75 9017 74 9119 73 9221 72 9323 71 9426 69 9529 67 9631 66 9733 65 9834 65 9936 64 10037 64 10138 64
3f37d8bfd6,
0eeccfa5d3,
792b31cf9b,5 67 106 67 207 67 308 67 409 67 510 68 611 68 712 69 813 69 915 69 1016 69 1117 69 1218 69 1319 69 1419 70 1519 71 1619 72 1719 73 1819 74 1920 74 2021 75 2122 75 2223 75 2324 75 2425 75 2526 75 2627 75 2728 75 2829 74 2930 74 3031 74 3132 74 3233 74 3334 74 3435 74 3536 74 3637 74 3738 74 3839 74 3940 73 4041 73 4142 72 4243 71 4344 71 4445 71 4546 71 4647 71 4748 72 4849 73 4950 74 5051 75 5152 75 5253 75 5354 75 5455 75 5556 74 5657 73 5758 71 5859 69 5960 67 6061 65 6162 63 6263 62 6364 61 6465 60 6566 59 6667 57 6768 56 6869 54 6970 53 7071 51 7172 50 7273 48 7374 47 7475 46 7576 45 7677 43 7778 42 7879 41 7980 40 8081 40 8182 39 8283 38 8384 37 8485 35 8586 34 8687 34 8788 33 8889 33 8990 33 9091 33 9192 33 9293 33 9394 34 9495 34 9596 34 9697 34 9798 34 9899 34 10000 33 10101 33
e5333c6911,60 42 161 42 262 42 363 42 464 42 566 41 668 40 770 39 873 37 976 35 1079 33 1182 31 1284 30 1387 28 1488 28 1590 27 1692 26 1794 25 1897 23 2000 21 2104 18 2209 14 2316 8 2421 4 3636 1 3735 3 3835 4 3935 5 4034 7 4134 8 4234 9 4334 10 4434 11 4534 12 4634 13 4734 14 4834 15 4934 16 5034 17 5134 18 5234 19 5334 20 5434 21 5534 22 5634 23 5733 25 5833 26 5933 27 6033 28 6134 28 6233 30 6333 31 6433 32 6532 34 6632 35 6731 37 6830 39 6929 41 7028 43 7125 47 7224 49 7322 52 7419 56 7516 60 7613 64 7710 68 7807 72 7904 76 7999 82 8095 87 8190 93 8286 1916
3f18e1afb2,
e4872a93ba,8 2 74 28 104 11 174 45 274 49 373 73 471 9731
e4ada88a55,
3ea50ff362,
e469859cd3,
0ccce05a04,
e3ce840258,
e3e09fce08,
1d8b53d9df,
77f958ff1b,1 13 102 13 203 12 304 12 405 12 506 12 607 13 708 13 809 15 910 16 1011 17 1112 18 1213 19 1314 20 1415 22 1516 25 1617 30 1718 35 1819 38 1920 40 2021 41 2122 42 2223 42 2324 42 2425 42 2526 42 2627 42 2728 43 2829 43 2930 44 3031 45 3132 45 3233 46 3334 46 3435 47 3536 47 3637 47 3738 47 3839 47 3940 46 4041 46 4142 46 4243 45 4344 45 4445 44 4546 44 4647 44 4748 44 4849 43 4950 43 5051 44 5152 44 5253 45 5354 46 5455 47 5556 47 5657 48 5758 48 5859 48 5960 48 6061 48 6162 48 6263 48 6364 48 6465 48 6566 48 6667 48 6768 48 6869 49 6970 49 7071 49 7172 49 7273 49 7374 49 7475 50 7576 50 7677 51 7778 52 7879 53 7980 54 8081 55 8182 55 8283 56 8384 57 8485 58 8586 59 8687 61 8788 61 8889 62 8990 63 9091 63 9192 64 9293 65 9394 67 9495 68 9596 69 9697 70 9798 71 9899 71 10000 71 10101 71
3da8005edf,809 6 910 9 1011 11 1112 13 1213 14 1314 15 1415 16 1516 16 1617 16 1718 17 1819 18 1920 20 2021 22 2122 23 2223 25 2324 27 2425 29 2526 30 2627 31 2728 31 2829 31 2930 31 3031 31 3132 31 3233 31 3334 29 3435 27 3536 27 3637 26 3738 25 3839 23 3940 21 4041 19 4142 16 4243 14 4344 13 4445 13 4546 13 4647 13 4748 13 4849 13 4950 12 5051 12 5152 11 5253 9 5354 8 5455 6 5556 5 5657 5 5758 4 5859 4 5960 4 6061 4 6162 4 6263 4 6364 4 6465 4 6566 4 6667 4 6768 3 6869 3 6970 2 7071 2 7172 1 7273 1
77b692d7ed,1 5048 5050 98 5152 96 5253 95 5354 95 5455 94 5556 94 5657 94 5758 93 5859 93 5960 92 6061 92 6162 90 6263 88 6364 87 6465 85 6566 85 6667 84 6768 83 6869 82 6970 81 7071 81 7172 80 7273 79 7374 79 7475 78 7576 77 7677 76 7778 76 7879 75 7980 74 8081 73 8182 72 8283 71 8384 70 8485 68 8586 66 8687 64 8788 63 8889 62 8990 61 9091 60 9192 59 9293 59 9394 58 9495 57 9596 56 9697 55 9798 54 9899 53 10000 53 10101 53
e2a8145eae,5354 10 5365 6 5455 26 5556 32 5657 53 5758 64 5859 73 5960 4242
e35bb189f6,1 1414 1418 98 1523 94 1627 91 1729 90 1831 89 1932 89 2034 88 2135 88 2236 88 2337 88 2437 89 2538 89 2638 90 2738 91 2838 92 2939 92 3039 93 3140 93 3241 93 3342 93 3443 93 3544 93 3644 94 3745 94 3845 95 3945 96 4045 97 4146 97 4247 97 4348 97 4449 97 4551 96 4653 95 4755 94 4858 92 4961 90 5064 88 5166 87 5268 86 5370 85 5473 83 5575 82 5677 81 5780 79 5884 76 5988 73 6091 71 6196 67 6302 62 6405 60 6507 59 6610 57 6712 56 6816 53 6920 50 7025 46 7129 43 7233 40 7337 37 7440 35 7542 34 7643 34 7744 34 7845 34 7946 34 8048 33 8153 29 8255 28 8356 28 8457 28 8558 28 8659 28 8759 29 8857 1 8859 30 8953 37 9052 39 9151 41 9251 42 9351 43 9439 6 9450 45 9539 7 9549 47 9638 59 9738 60 9837 62 9937 63 10038 63 10138 64
0cf880cdf5,50 52 151 52 252 52 352 53 452 54 553 54 653 55 754 55 855 55 956 55 1056 56 1157 56 1258 56 1359 56 1459 57 1560 57 1660 58 1761 58 1861 59 1961 60 2062 60 2162 61 2263 61 2363 62 2464 62 2565 62 2666 62 2766 63 2866 64 2966 65 3066 66 3166 67 3266 68 3367 68 3468 68 3568 69 3669 69 3769 70 3870 70 3970 71 4070 72 4171 72 4271 73 4372 73 4473 73 4574 73 4675 73 4776 73 4877 73 4978 73 5079 73 5180 73 5281 73 5382 73 5483 73 5584 73 5685 73 5786 73 5887 73 5988 73 6090 72 6191 72 6292 72 6393 72 6495 71 6597 70 6699 69 6800 69 6902 68 7004 67 7106 66 7209 64 7311 63 7413 62 7515 61 7618 59 7720 58 7823 56 7926 54 8029 52 8133 49 8237 46 8340 44 8444 35 8548 26 8654 12 8758 3
e25d11adc9,
76ff83530d,19 67 120 67 221 67 322 68 423 69 524 69 625 70 726 71 827 72 928 73 1029 74 1130 75 1231 75 1333 75 1434 76 1535 77 1636 82 1737 82 1837 83 1938 83 2039 83 2139 84 2240 84 2340 85 2441 85 2541 86 2642 86 2742 87 2843 87 2943 88 3043 89 3143 90 3243 91 3342 93 3441 95 3540 6662
e2070fdf67,
e224e91c50,
e2262f7275,
1d614f22d8,
e17119b103,
3d5d820fa4,1 10 102 9 203 9 304 8 405 7 506 6 607 5 708 4 809 3 910 1
e0f9a3a2d8,
e155c42993,1 24 102 24 203 24 304 24 405 24 506 24 607 24 708 24 809 24 910 24 1011 24 1112 24 1213 24 1314 24 1415 24 1516 24 1617 24 1718 25 1819 25 1920 25 2021 26 2122 26 2223 27 2324 27 2425 28 2526 29 2627 29 2728 30 2829 31 2930 31 3031 32 3132 33 3233 34 3334 35 3435 36 3536 38 3637 39 3738 40 3839 41 3940 42 4041 43 4142 44 4243 45 4344 46 4445 47 4546 48 4647 49 4748 50 4849 50 4950 51 5051 52 5152 54 5253 55 5354 56 5455 56 5556 57 5657 58 5758 59 5859 60 5960 61 6061 62 6162 64 6263 65 6364 66 6465 67 6566 68 6667 69 6768 70 6869 71 6970 72 7071 72 7172 73 7273 74 7374 74 7475 75 7576 76 7677 76 7778 77 7879 78 7980 79 8081 79 8182 80 8283 81 8384 82 8485 83 8586 83 8687 84 8788 85 8889 85 8990 86 9091 86 9192 87 9293 88 9394 88 9495 89 9596 89 9697 90 9798 90 9899 91 10000 91 10101 91
7651ea8aa4,
e0a303ec6b,8581 5 8678 9 8771 17 8868 21 8961 29 9058 33 9154 38 9249 44 9344 50 9418 12 9439 56 9516 80 9614 83 9706 92 9800 402
e0e40311d9,88 14 188 15 289 15 390 15 490 16 590 17 691 17 791 18 891 19 992 19 1092 20 1193 20 1293 21 1393 22 1493 23 1593 24 1693 25 1793 26 1893 27 1993 28 2093 29 2193 30 2292 32 2391 34 2492 34 2592 35 2693 35 2795 34 2896 34 2998 33 3099 33 3199 34 3300 34 3399 36 3498 38 3597 40 3697 41 3797 42 3897 43 3997 44 4097 45 4198 45 4298 46 4398 47 4499 47 4600 47 4701 47 4803 46 4904 46 5005 46 5107 45 5208 45 5310 44 5411 44 5513 43 5614 43 5715 43 5816 43 5917 43 6018 43 6118 44 6219 44 6320 44 6421 44 6522 44 6624 43 6726 42 6827 42 6929 41 7031 40 7132 40 7234 39 7335 39 7436 39 7537 39 7638 39 7739 39 7841 38 7942 38 8043 38 8144 38 8245 38 8346 38 8446 39 8547 39 8648 39 8748 40 8849 40 8949 41 9050 41 9150 42 9251 42 9351 43 9452 43 9552 44 9653 44 9753 45 9854 45 9954 46 10055 46 10156 46
e0eb2e95c3,
3d3359afd8,6768 6 6869 12 6970 21 7071 29 7172 34 7273 38 7374 42 7475 45 7576 48 7677 57 7778 83 7876 2326
df244aceeb,14 88 116 87 217 87 319 86 421 85 523 84 626 82 731 78 833 77 934 77 1036 76 1137 76 1238 76 1338 77 1439 77 1539 78 1638 80 1737 82 1837 83 1936 85 2031 91 2129 94 2227 2925 5156 97 5258 96 5361 94 5462 94 5564 93 5665 93 5765 91 5866 90 5966 90 6065 91 6163 93 6263 93 6364 92 6465 91 6566 90 6667 88 6768 84 6869 75 6970 71 7071 68 7172 65 7273 63 7374 61 7475 59 7576 57 7677 56 7778 55 7879 54 7980 54 8081 53 8182 53 8283 52 8384 50 8485 47 8586 42 8687 36 8788 31 8889 29 8990 27 9091 25 9192 23 9293 22 9394 19 9495 8 9596 3
dff966dad4,81 21 182 21 283 21 384 21 485 21 586 21 687 21 788 21 889 21 991 20 1093 19 1196 17 1298 16 1399 16 1501 15 1603 14 1705 13 1806 13 1907 13 2008 13 2109 13 2210 13 2310 14 2411 14 2512 14 2613 14 2714 14 2814 15 2915 15 3015 16 3116 16 3217 16 3317 17 3417 18 3517 19 3616 21 3716 22 3817 22 3917 23 4017 24 4117 25 4218 25 4319 25 4420 25 4521 25 4623 24 4725 23 4828 21 4930 20 5032 19 5134 18 5235 18 5337 17 5439 16 5540 16 5641 16 5742 16 5843 16 5943 17 6044 17 6144 18 6244 19 6345 19 6445 20 6546 20 6646 21 6747 21 6848 21 6948 22 7048 23 7149 23 7249 24 7349 25 7449 26 7550 26 7651 26 7752 26 7853 26 7954 26 8055 26 8156 26 8257 26 8358 26 8460 25 8562 24 8664 23 8767 21 8870 19 8974 16 9076 15 9177 15 9279 14 9380 14 9481 14 9581 15 9682 15 9783 15 9884 15 9985 15 10086 15 10187 15
e07886c9e1,
74a524c6f6,5657 18 5758 21 5859 23 5960 25 6061 27 6162 38 6261 46 6313 3 6359 62 6457 68 6545 84 6643 3559
74b9b40ef0,
74d5a5c926,
de2758051c,
de3db2a1c6,1 2677 2682 46 2738 3 2768 1 2803 11 2824 5
de8577c69e,53 49 155 48 256 48 357 48 459 47 560 47 661 47 763 46 864 46 966 45 1067 45 1170 43 1278 36 1386 29 1491 25 1594 23 1698 20 1803 16 1906 14 2009 12 2110 12 2212 11 2314 10 2416 9 2518 8 2621 6 2723 5 2825 4 2927 3
dec2ad9eb2,
73e231af37,1 2419 2425 94 2526 90 2627 88 2728 84 2829 81 2930 78 3031 75 3132 71 3233 67 3334 64 3435 59 3536 53 3637 46 3738 40 3839 31 3940 24 4041 18 4142 13 4243 8 4344 4
ddcd5701b2,1 7172 7183 90 7290 84 7397 78 7503 73 7607 70 7711 67 7816 63 7919 61 8022 59 8125 57 8227 56 8329 55 8431 54 8534 52 8636 51 8739 49 8842 47 8945 45 9047 44 9149 43 9251 42 9353 41 9455 29 9486 9 9557 27 9592 4 9660 22 9695 2 9764 18 9873 9
dde86fece3,88 14 190 13 292 12 395 10 499 7 603 4 4745 3 4844 5 4939 11 5035 16 5132 20 5230 23 5312 42 5410 45 5506 50 5604 53 5701 57 5797 62 5895 65 5994 67 6093 69 6191 72 6290 74 6389 76 6488 78 6588 79 6689 79 6790 79 6891 79 6991 80 7093 79 7194 79 7295 79 7397 78 7499 77 7601 76 7704 74 7805 74 7907 73 8008 73 8109 73 8210 73 8311 73 8412 73 8513 73 8614 73 8715 73 8816 73 8917 73 9018 73 9120 72 9222 71 9323 71 9425 70 9526 70 9628 69 9729 69 9830 69 9932 68 10033 68 10134 68
0d3eb7681c,1 4242 4253 91 4357 51 4416 29 4460 46 4523 23 4564 40 4626 21 4675 20 4729 19 4782 11 4831 18 4933 17 5035 16 5137 15 5239 14 5341 13 5443 12 5546 10 5648 9 5751 7 5853 6 5954 6 6056 5 6157 5 6259 4 6360 4 6461 4 6562 4 6663 4 6763 5 6863 6 6963 7 7057 14 7157 15 7256 17 7356 18 7456 19 7556 20 7656 21 7755 23 7854 25 7954 26 8021 2 8053 28 8120 6 8153 29 8218 10 8253 30 8316 15 8353 31 8415 20 8453 32 8514 25 8553 33 8614 30 8653 34 8713 77 8813 80 8912 83 9012 86 9111 90 9210 992
dd68a62c10,
ddcbdb5447,
7366dd0525,
0e64ca0b80,
7246da723f,4948 2 5047 4 5147 5 5248 5 5349 5 5450 5 5551 5 5653 4 5754 4 5856 3 5958 2 7359 15 7455 20 7546 32 7643 38 7741 44 7795 6 7838 67 7933 80 8027 1468 9502 94 9612 85 9733 9 9753 45 9836 3 9863 36 9974 26 10078 23 10180 22
7317846e74,5855 4 5954 6 6050 11 6147 15 6240 23 6329 35 6424 41 6519 47 6619 48 6719 49 6820 49 6922 48 7024 47 7126 46 7231 42 7334 40 7437 38 7540 36 7642 35 7744 34 7845 34 7946 34 8047 34 8148 34 8249 34 8350 34 8450 35 8551 35 8652 35 8753 35 8853 36 8954 36 9055 36 9156 36 9257 36 9358 36 9460 35 9562 34 9666 31 9777 21 9881 18 9983 17 10085 16 10187 15
0e371eac28,7169 3 7268 5 7368 6 7467 8 7567 9 7667 10 7767 11 7867 12 7966 14 8066 15 8166 16 8265 18 8365 19 8464 21 8564 22 8664 23 8764 24 8865 24 8966 24 9067 24 9168 24 9269 24 9370 24 9470 25 9571 25 9672 25 9772 26 9872 27 9973 27 10074 27 10175 27
3b5653f6b3,3836 3 3933 7 4029 12 4120 22 4215 28 4313 31 4413 32 4511 35 4609 38 4705 43 4805 44 4906 44 5006 45 5108 44 5209 44 5312 42 5416 39 5520 36 5625 32 5730 28 5833 26 5934 26 6036 25 6137 25 6239 24 6340 24 6440 25 6541 25 6641 26 6741 27 6842 27 6942 28 7043 28 7144 28 7244 29 7345 29 7446 29 7547 29 7647 30 7748 30 7848 31 7948 32 8049 32 8149 33 8249 34 8350 34 8450 35 8550 36 8650 37 8750 38 8850 39 8949 41 9049 42 9148 44 9247 46 9347 47 9447 48 9548 48 9648 49 9748 50 9848 51 9948 52 10049 52 10150 52
